Ticker,Date,Close
GOOG,3/27/2014 16:00,27.85
GOOG,3/28/2014 16:00,27.92
GOOG,3/31/2014 16:00,27.77
GOOG,4/1/2014 16:00,28.28
GOOG,4/2/2014 16:00,28.27
GOOG,4/3/2014 16:00,28.41
GOOG,4/4/2014 16:00,27.08
GOOG,4/7/2014 16:00,26.83
GOOG,4/8/2014 16:00,27.67
GOOG,4/9/2014 16:00,28.13
GOOG,4/10/2014 16:00,26.97
GOOG,4/11/2014 16:00,26.46
GOOG,4/14/2014 16:00,26.55
GOOG,4/15/2014 16:00,26.75
GOOG,4/16/2014 16:00,27.75
GOOG,4/17/2014 16:00,26.73
GOOG,4/21/2014 16:00,26.36
GOOG,4/22/2014 16:00,26.67
GOOG,4/23/2014 16:00,26.27
GOOG,4/24/2014 16:00,26.19
GOOG,4/25/2014 16:00,25.74
GOOG,4/28/2014 16:00,25.79
GOOG,4/29/2014 16:00,26.31
GOOG,4/30/2014 16:00,26.26
GOOG,5/1/2014 16:00,26.49
GOOG,5/2/2014 16:00,26.32
GOOG,5/5/2014 16:00,26.32
GOOG,5/6/2014 16:00,25.69
GOOG,5/7/2014 16:00,25.43
GOOG,5/8/2014 16:00,25.48
GOOG,5/9/2014 16:00,25.87
GOOG,5/12/2014 16:00,26.42
GOOG,5/13/2014 16:00,26.58
GOOG,5/14/2014 16:00,26.26
GOOG,5/15/2014 16:00,25.93
GOOG,5/16/2014 16:00,25.96
GOOG,5/19/2014 16:00,26.37
GOOG,5/20/2014 16:00,26.42
GOOG,5/21/2014 16:00,26.87
GOOG,5/22/2014 16:00,27.18
GOOG,5/23/2014 16:00,27.56
GOOG,5/27/2014 16:00,28.22
GOOG,5/28/2014 16:00,28.01
GOOG,5/29/2014 16:00,27.93
GOOG,5/30/2014 16:00,27.92
GOOG,6/2/2014 16:00,27.62
GOOG,6/3/2014 16:00,27.17
GOOG,6/4/2014 16:00,27.16
GOOG,6/5/2014 16:00,27.62
GOOG,6/6/2014 16:00,27.74
GOOG,6/9/2014 16:00,28.03
GOOG,6/10/2014 16:00,27.95
GOOG,6/11/2014 16:00,27.87
GOOG,6/12/2014 16:00,27.49
GOOG,6/13/2014 16:00,27.51
GOOG,6/16/2014 16:00,27.14
GOOG,6/17/2014 16:00,27.08
GOOG,6/18/2014 16:00,27.59
GOOG,6/19/2014 16:00,27.67
GOOG,6/20/2014 16:00,27.74
GOOG,6/23/2014 16:00,28.17
GOOG,6/24/2014 16:00,28.15
GOOG,6/25/2014 16:00,28.85
GOOG,6/26/2014 16:00,28.72
GOOG,6/27/2014 16:00,28.78
GOOG,6/30/2014 16:00,28.69
GOOG,7/1/2014 16:00,29.05
GOOG,7/2/2014 16:00,29.04
GOOG,7/3/2014 16:00,29.16
GOOG,7/7/2014 16:00,29.03
GOOG,7/8/2014 16:00,28.48
