TICKER,Date,Close
TXN,1/4/2010 16:00,26.01
TXN,1/5/2010 16:00,25.86
TXN,1/6/2010 16:00,25.67
TXN,1/7/2010 16:00,25.75
TXN,1/8/2010 16:00,26.34
TXN,1/11/2010 16:00,26
TXN,1/12/2010 16:00,24.91
TXN,1/13/2010 16:00,25.02
TXN,1/14/2010 16:00,24.71
TXN,1/15/2010 16:00,24.5
TXN,1/19/2010 16:00,24.72
TXN,1/20/2010 16:00,24.55
TXN,1/21/2010 16:00,24.18
TXN,1/22/2010 16:00,23.11
TXN,1/25/2010 16:00,23.69
TXN,1/26/2010 16:00,23.35
TXN,1/27/2010 16:00,23.53
TXN,1/28/2010 16:00,23.05
TXN,1/29/2010 16:00,22.5
TXN,2/1/2010 16:00,23.05
TXN,2/2/2010 16:00,23.31
TXN,2/3/2010 16:00,23.2
TXN,2/4/2010 16:00,22.59
TXN,2/5/2010 16:00,22.97
TXN,2/8/2010 16:00,23.1
TXN,2/9/2010 16:00,23.38
TXN,2/10/2010 16:00,23.44
TXN,2/11/2010 16:00,23.77
TXN,2/12/2010 16:00,24.03
TXN,2/16/2010 16:00,24.79
TXN,2/17/2010 16:00,24.71
TXN,2/18/2010 16:00,24.83
TXN,2/19/2010 16:00,25.01
TXN,2/22/2010 16:00,24.73
TXN,2/23/2010 16:00,24.3
TXN,2/24/2010 16:00,24.75
TXN,2/25/2010 16:00,24.52
TXN,2/26/2010 16:00,24.38
TXN,3/1/2010 16:00,24.63
TXN,3/2/2010 16:00,24.48
TXN,3/3/2010 16:00,24.4
TXN,3/4/2010 16:00,24.67
TXN,3/5/2010 16:00,24.97
TXN,3/8/2010 16:00,24.69
TXN,3/9/2010 16:00,24.19
TXN,3/10/2010 16:00,24.59
TXN,3/11/2010 16:00,24.07
TXN,3/12/2010 16:00,24
TXN,3/15/2010 16:00,23.94
TXN,3/16/2010 16:00,24.68
TXN,3/17/2010 16:00,24.91
TXN,3/18/2010 16:00,24.72
TXN,3/19/2010 16:00,24.36
TXN,3/22/2010 16:00,24.73
TXN,3/23/2010 16:00,25.45
TXN,3/24/2010 16:00,24.79
TXN,3/25/2010 16:00,24.79
TXN,3/26/2010 16:00,24.75
TXN,3/29/2010 16:00,24.73
TXN,3/30/2010 16:00,24.61
TXN,3/31/2010 16:00,24.47
TXN,4/1/2010 16:00,24.63
TXN,4/5/2010 16:00,25.39
TXN,4/6/2010 16:00,25.05
TXN,4/7/2010 16:00,25.32
TXN,4/8/2010 16:00,24.72
TXN,4/9/2010 16:00,24.94
TXN,4/12/2010 16:00,25.69
TXN,4/13/2010 16:00,25.87
TXN,4/14/2010 16:00,26.9
TXN,4/15/2010 16:00,26.99
TXN,4/16/2010 16:00,26.58
TXN,4/19/2010 16:00,26.43
TXN,4/20/2010 16:00,26.65
TXN,4/21/2010 16:00,26.42
TXN,4/22/2010 16:00,26.5
TXN,4/23/2010 16:00,26.67
TXN,4/26/2010 16:00,27.16
TXN,4/27/2010 16:00,26.54
TXN,4/28/2010 16:00,26.4
TXN,4/29/2010 16:00,27.01
TXN,4/30/2010 16:00,26.01
TXN,5/3/2010 16:00,26.45
TXN,5/4/2010 16:00,25.74
TXN,5/5/2010 16:00,25.87
TXN,5/6/2010 16:00,25.07
TXN,5/7/2010 16:00,24.74
TXN,5/10/2010 16:00,25.82
TXN,5/11/2010 16:00,25.65
TXN,5/12/2010 16:00,26.1
TXN,5/13/2010 16:00,25.49
TXN,5/14/2010 16:00,24.88
TXN,5/17/2010 16:00,25.42
TXN,5/18/2010 16:00,24.54
TXN,5/19/2010 16:00,24.65
TXN,5/20/2010 16:00,24.26
TXN,5/21/2010 16:00,24.57
TXN,5/24/2010 16:00,24.24
TXN,5/25/2010 16:00,24.4
TXN,5/26/2010 16:00,24.14
TXN,5/27/2010 16:00,24.85
TXN,5/28/2010 16:00,24.42
TXN,6/1/2010 16:00,24.35
TXN,6/2/2010 16:00,24.76
TXN,6/3/2010 16:00,25.04
TXN,6/4/2010 16:00,24.18
TXN,6/7/2010 16:00,23.67
TXN,6/8/2010 16:00,23.88
TXN,6/9/2010 16:00,23.74
TXN,6/10/2010 16:00,24.53
TXN,6/11/2010 16:00,24.45
TXN,6/14/2010 16:00,24.57
TXN,6/15/2010 16:00,25.7
TXN,6/16/2010 16:00,25.42
TXN,6/17/2010 16:00,25.53
TXN,6/18/2010 16:00,25.45
TXN,6/21/2010 16:00,25.25
TXN,6/22/2010 16:00,24.75
TXN,6/23/2010 16:00,24.78
TXN,6/24/2010 16:00,24.28
TXN,6/25/2010 16:00,24.04
TXN,6/28/2010 16:00,24.36
